"Source","Url","Bias","Quality"
"CBS","https://www.cbsnews.com/news/michael-cohen-accuse-president-trump-criminal-activity-first-time/","-0.67","47.00"
"CBS","https://www.cbsnews.com/news/disney-fox-entertainment-purchase-closes-71-billion-dollars-closes/","0.00","48.33"
"CBS","https://www.cbsnews.com/news/farmers-deadly-midwest-flooding-fremont-nebraska-2019-03-19/","-1.33","52.00"
"CBS","https://www.cbsnews.com/video/nba-coach-luke-walton-sued-for-alleged-sexual-assault/","0.00","32.33"
"CBS","https://www.cbsnews.com/news/fbi-speaks-out-on-seizing-artifacts-from-indiana-home-staggering-discovery-of-human-bones/","-1.50","51.25"
"CBS","https://www.cbsnews.com/news/hotel-assault-tips-for-traveling-alone/","0.75","35.50"
"CBS","https://www.cbsnews.com/news/zookeeper-at-jacksonville-zoo-hospitalized-after-getting-struck-by-rhino-horn/","0.00","47.50"
"CBS","https://www.cbsnews.com/news/deer-park-fire-officials-monitoring-air-quality-after-texas-chemical-plant-fire-2019-03-19/","-0.75","51.50"
"CBS","https://www.cbsnews.com/news/new-zealand-shooting-prime-minister-jacinda-ardern-vows-to-reform-gun-laws/","-3.50","50.75"
"CBS","https://www.cbsnews.com/news/facebook-faces-advertising-boycott-over-live-stream-of-new-zealand-mosque-shooting/","-3.00","49.75"
"CBS","https://www.cbsnews.com/video/gas-prices-rise-above-4-for-california-drivers/","-2.75","50.25"
"CBS","https://www.cbsnews.com/video/body-camera-footage-shows-new-haven-shooting/","-0.25","51.50"
"CBS","https://www.cbsnews.com/news/acting-dhs-chief-kevin-mcaleenan-says-he-regrets-family-separations-60-minutes-2019-04-23/","-11.00","41.25"
"Christian Science Monitor","https://www.csmonitor.com/Environment/2019/0219/Green-New-Deal-Saving-America-or-turning-it-socialist","1.67","41.67"
"Christian Science Monitor","https://www.csmonitor.com/World/Americas/2019/0222/For-government-supporters-in-Venezuela-it-s-all-about-the-revolution","0.67","45.33"
"Christian Science Monitor","https://www.csmonitor.com/World/Americas/2019/0225/A-murky-scandal-threatens-to-mar-Trudeau-s-and-Canada-s-good-names","9.67","42.67"
"Christian Science Monitor","https://www.csmonitor.com/Business/2019/0319/Trapped-in-tariffs-lobster-gear-industry-looks-for-way-out","-1.33","44.67"
"Christian Science Monitor","https://www.csmonitor.com/USA/Politics/Politics-Watch/2019/0314/In-rare-rebuke-Senate-votes-to-block-Trump-s-emergency-order","1.33","45.00"
"Christian Science Monitor","https://www.csmonitor.com/USA/Education/2019/0416/Not-guilty-say-Loughlin-Giannulli-in-college-bribery-scam","0.00","52.67"
"Christian Science Monitor","https://www.csmonitor.com/USA/Politics/2019/0221/Parties-over-Republicans-Democrats-and-the-Howard-Schultz-challenge","0.50","41.00"
"Christian Science Monitor","https://www.csmonitor.com/World/Europe/2019/0222/Back-out-in-the-open-Europe-s-anti-Semitism-kindles-new-response","-6.75","44.25"
"Christian Science Monitor","https://www.csmonitor.com/World/Europe/2019/0319/After-Christchurch-Muslims-ask-Are-we-safe-in-the-West","-3.25","43.00"
"Christian Science Monitor","https://www.csmonitor.com/USA/Politics/2019/0318/AOC-is-the-right-s-new-villain.-And-in-Queens-they-love-her-for-it","-5.50","43.50"
"Christian Science Monitor","https://www.csmonitor.com/World/Americas/2019/0319/3-million-Venezuelans-have-fled.-Who-will-rebuild","0.50","43.75"
"Christian Science Monitor","https://www.csmonitor.com/Environment/2019/0416/Nebraskans-talk-extreme-weather.-Just-don-t-call-it-climate-change","-5.50","44.50"
"Christian Science Monitor","https://www.csmonitor.com/Environment/2019/0416/Is-grocery-packaging-necessary-Not-for-these-shops","-0.75","39.75"
"Christian Science Monitor","https://www.csmonitor.com/World/Europe/2019/0416/Paris-can-learn-others-lessons-in-loss-after-Notre-Dame-fire","0.00","45.25"
"Christian Science Monitor","https://www.csmonitor.com/World/Americas/2019/0405/Northern-composure-Can-Canada-stave-off-the-West-s-populist-anger","-2.75","46.25"
"Christian Science Monitor","https://www.csmonitor.com/USA/Justice/2019/0417/Should-the-census-ask-about-citizenship-Supreme-Court-to-weigh-in","3.25","46.50"
"Christian Science Monitor","https://www.csmonitor.com/USA/2019/0417/Americans-say-schools-are-less-safe-since-Columbine-despite-data","4.75","42.75"
"CNN","https://www.cnn.com/2019/02/26/opinions/america-is-emerging-from-its-apathy-filipovic/index.html","-18.00","19.33"
"CNN","https://www.cnn.com/2019/02/26/politics/supreme-court-peace-cross-church-and-state/index.html","-3.67","45.33"
"CNN","https://www.cnn.com/2019/03/19/politics/elizabeth-warren-town-hall-early-life/index.html","-12.67","31.67"
"CNN","https://www.cnn.com/2019/03/19/us/washington-teen-pushed-friend-off-bridge-guilty-plea/index.html","-1.00","49.67"
"CNN","https://www.cnn.com/2019/03/19/opinions/elizabeth-warren-town-hall-filipovic/index.html","-13.33","28.00"
"CNN","https://www.cnn.com/2019/03/19/entertainment/stephen-colbert-cancels-trip-new-zealand/index.html","-3.33","47.67"
"CNN","https://edition.cnn.com/2019/04/17/africa/bashir-sudan-maximum-security-prison-intl/index.html","-0.33","48.67"
"CNN","https://us.cnn.com/2019/04/16/us/diaper-bag-gun-death/index.html","-4.00","46.00"
"CNN","Cuomo Prime Time","-11.67","32.33"
"CNN","CNN NewsRoom with Poppy Harlow","-10.00","41.67"
"CNN","CNN Newsroom with Brooke Baldwin","-17.00","32.33"
"CNN","Early Start","-9.33","39.67"
"CNN","CNN NewsRoom with Poppy Harlow","-13.67","38.67"
"CNN","At this Hour with Kate Bolduan","-16.00","36.33"
"CNN","CNN Newsroom with Brooke Baldwin","-12.33","40.33"
"CNN","The Lead with Jake Tapper","-12.33","36.33"
"CNN","The Situation Room","-14.33","32.67"
"CNN","Cuomo Prime Time","-16.66666667","33.33333333"
"CNN","CNN Tonight with Don Lemon","-21","34.33333333"
"CNN","https://www.cnn.com/2019/02/27/politics/michael-cohen-testimony/index.html","-9.50","58.75"
"CNN","https://www.cnn.com/2019/02/26/politics/aoc-ivanka-trump-minimum-wage/index.html","-12.75","49.75"
"CNN","https://www.cnn.com/2019/02/27/us/chicago-election-first-black-female-mayor/index.html","-8.75","44.75"
"CNN","https://www.cnn.com/2019/02/26/politics/matt-gaetz-tweet-michael-cohen/index.html","-18.75","26.25"
"CNN","https://www.cnn.com/2019/02/26/politics/cohen-house-oversight-committee-russia/index.html","-2.75","51.50"
"CNN","https://www.cnn.com/2019/02/26/politics/house-vote-trump-national-emergency/index.html","-5.00","48.50"
"CNN","https://www.cnn.com/2019/02/26/politics/republicans-climate-change-house-hearing-adjourn-10-minutes-2-democrats/index.html","-5.00","51.50"
"CNN","https://www.cnn.com/2019/02/26/politics/trump-organization-kramer-levin-law-firm-house-investigation/index.html","-4.00","51.00"
"CNN","https://www.cnn.com/2019/03/19/politics/cnn-poll-2020-harris-surge-deep-enthusiasm/index.html","-5.75","45.75"
"CNN","https://www.cnn.com/2019/03/19/health/anti-vax-harassment-eprise/index.html","-1.25","42.75"
"CNN","https://www.cnn.com/2019/03/19/politics/democratic-investigations-white-house-documents/index.html","-4.50","38.75"
"CNN","https://www.cnn.com/politics/live-news/michael-cohen-search-warrant-documents-dle/h_9fa9cacd52cc615892712d6513b96a0b","-4.25","45.50"
"CNN","https://www.cnn.com/2019/03/19/world/karen-uhlenbeck-abel-prize-mathematics-trnd/index.html","-2.25","50.00"
"CNN","https://us.cnn.com/2019/04/17/health/measles-israel-flight-attendant/index.html","-1.25","47.75"
"CNN","https://edition.cnn.com/2019/04/16/middleeast/bahrain-mass-trial-intl/index.html","-9.25","48.75"
"CNN","https://edition.cnn.com/2019/04/16/africa/uk-nigeria-anti-human-trafficking-campaign-intl/index.html","-1.50","52.00"
"CNN","https://edition.cnn.com/2019/04/17/americas/venezuela-drug-cocaine-trafficking-intl/index.html","-1.00","48.75"
"CNN","https://edition.cnn.com/2019/04/17/business/eu-us-tariffs-boeing/index.html","-1.75","47.00"
"CNN","https://edition.cnn.com/2019/04/16/opinions/macron-notre-dame-speaking-for-france-opinion-intl/index.html","1.50","32.75"
"CNN","https://edition.cnn.com/2019/04/17/europe/greta-thunberg-pope-eu-brexit-scli-intl/index.html","-10.75","43.25"
"CNN","https://us.cnn.com/2019/04/17/americas/alan-garcia-peru-shoots-himself-intl/index.html","-0.25","49.75"
"CNN","Early Start","-12.25","40.25"
"CNN","Inside Politics","-14.25","44.50"
"CNN","The Situation Room","-11.00","36.50"
"CNN","Erin Burnett OutFront","-23.75","29.50"
"CNN","Anderson Cooper 360","-11.00","33.00"
"CNN","CNN Tonight with Don Lemon","-19.75","30.50"
"CNN","Fareed Zakaria","-6.25","38.00"
"CNN","The Lead with Jake Tapper","-6.75","46.50"
"CNN","Smerconish","-2.25","38.50"
"CNN","Early Start","20.25","26.50"
"CNN","Anderson Cooper 360","-18.00","35.00"
"CNN","Erin Burnett OutFront","-10.75","25.25"
"CNN","Smerconish","-7.5","37.75"
"CNN","Reliable Sources","-19.25","35.5"
"CNSNews","https://www.cnsnews.com/blog/craig-bannister/rep-meadows-dont-buy-spin-mueller-and-his-team-directly-helping-redaction","25.75","27.75"
"Conservative Review","https://www.conservativereview.com/news/levin-rips-white-privilege-this-race-baiting-this-absolute-bigotry-is-mainstream-within-the-democrat-party/","31.33","23.33"
"Conservative Review","https://www.conservativereview.com/news/sitting-federal-judge-trump-can-compare-kkk-cant-criticize/","21.33","30.33"
"Conservative Review","https://www.conservativereview.com/news/gillibrand-pushes-commonsense-gun-reforms-campaign-trail-many-already/","22.50","27.50"
"Conservative Review","https://www.conservativereview.com/news/nonsense-heres-civilian-ar-15-isnt-weapon-war/","26.25","28.00"
"Conservative Review","https://www.conservativereview.com/news/levin-human-souls-were-slaughtered-and-theyre-attacking-our-president/","20.00","34.00"
"Conservative Review","https://www.conservativereview.com/news/not-building-wall-building-will/","21.50","24.25"
"Conservative Review","https://www.conservativereview.com/news/levin-ilhan-omar-facing-pushback-shes-jew-hating-anti-semitic-anti-american-radical","21.00","19.00"
"Conservative Review","https://www.conservativereview.com/news/despite-months-criticism-controversy-ilhan-omar-raises-big/","27.00","24.00"
"Conservative Review","https://www.conservativereview.com/news/gop-senators-push-double-decker-welfare-program/","20.75","18.75"
"Conservative Review","https://www.conservativereview.com/news/russia-hoaxer-shep-smith-shuts-notre-dame-fire-speculation-show/","23.25","19.00"
"Conservative Tribune","https://www.westernjournal.com/ap-abortion-tennessee-lawmakers-advance-fetal-heartbeat-bill/","10.00","42.67"
"Conservative Tribune","https://www.westernjournal.com/trump-donates-presidential-salary-posts-photo-massive-check-homeland-security/","28.67","31.00"
"Conservative Tribune","https://www.westernjournal.com/ct/trump-skipping-correspondents-dinner-rally-instead/","20.00","36.67"
"Conservative Tribune","https://www.westernjournal.com/group-apologizes-photo-captures-disrespect-us-flag-boston-marathon/","10.67","45.33"
"Conservative Tribune","https://www.westernjournal.com/largest-gathering-young-latino-conservatives-meets-az-support-trump-want-wall/","24.00","21.00"
"Conservative Tribune","https://www.westernjournal.com/democratic-governor-signs-bill-allowing-state-potentially-bypass-electoral-college/","8.00","44.75"
"Conservative Tribune","https://www.westernjournal.com/hs-junior-cj-pearson-lashes-ocasio-cortez-anyone-boss-people/","18.75","37.75"
"Conservative Tribune","https://www.westernjournal.com/ct/cowboys-trump-trek-dc-show-support-border-wall-hand-crafted-gift-trump/","20.50","30.50"
"Conservative Tribune","https://www.westernjournal.com/breaking-supreme-court-rules-favor-trump-illegal-immigrant-detention/","12.75","41.00"
"Conservative Tribune","https://www.westernjournal.com/elizabeth-warren-calls-abolishing-electoral-college-every-vote-matters/","16.75","35.00"
"Conservative Tribune","https://www.westernjournal.com/ap-records-show-fbi-was-probing-michael-cohen-long-before-raid/","10.25","47.50"
"Conservative Tribune","https://www.westernjournal.com/ap-democrats-strain-to-claim-they-have-2020-fundraising-chops/","18.75","30.50"
"Conservative Tribune","https://www.westernjournal.com/ct/aocs-neighbors-reveal-truth-shatter-people-image/","24.74","16.63"
"Counterpunch","https://www.counterpunch.org/2019/03/20/say-it-aint-so-joe-the-latest-neoliberal-from-the-war-and-wall-street-party/","12.00","16.67"
"Counterpunch","https://www.counterpunch.org/2019/04/16/julian-and-martin-reflections-on-the-arrest-of-assange/","-29.33","25.67"
"Counterpunch","https://www.counterpunch.org/2019/04/16/a-land-uncharted-the-persecution-of-julian-assange/","-30.00","23.00"
"Counterpunch","https://www.counterpunch.org/2019/03/20/re-targeting-cuba-why-title-iii-of-u-s-helms-burton-act-will-be-a-horror-show/","-20.25","38.00"
"Counterpunch","https://www.counterpunch.org/2019/03/20/ukanias-great-privatization-heist/","-22.00","30.50"
"Counterpunch","https://www.counterpunch.org/2019/03/20/global-kids-strike/","-15.25","30.00"
"Counterpunch","https://www.counterpunch.org/2019/04/16/talking-trash-unfortunate-truths-about-recycling/","-7.00","42.75"
"Counterpunch","https://www.counterpunch.org/2019/02/22/why-is-the-venezuelan-government-rejecting-u-s-food-supplies/","-15.75","40.00"
"Counterpunch","https://www.counterpunch.org/2019/04/16/netanyahus-victory-in-israel-tells-us-about-the-balance-of-power-in-the-middle-east/","-15.00","33.75"
"Crooks and Liars","https://crooksandliars.com/2019/03/sen-kirsten-gillibrand-reminds-crowd-al","-22.33","29.00"
"Crooks and Liars","https://crooksandliars.com/2019/04/michele-bachmann-no-more-godly-president","-14.33","31.00"
"Crooks and Liars","https://crooksandliars.com/2019/03/nyt-journalist-stop-mincing-words-trump","-29.25","19.25"
"Crooks and Liars","https://crooksandliars.com/2019/03/after-100-years-mussolinis-fascist-party","-16.75","29.75"
"Crooks and Liars","https://crooksandliars.com/2019/03/shocker-trump-still-not-fan-mccain-and","-30.75","14.25"
"Crooks and Liars","https://crooksandliars.com/2019/03/washington-state-requires-tax-returns-be","-21.25","25.75"
"Crooks and Liars","https://crooksandliars.com/2019/04/stu-varney-rages-bernie-sanders-tax-plan","-28.00","26.75"
"Crooks and Liars","https://crooksandliars.com/2019/04/state-rep-supports-abortion-bills-because","-20.00","23.25"
"Crooks and Liars","https://crooksandliars.com/2019/04/white-house-officials-worried-daddy-will","-12.75","31.00"
"Crooks and Liars","https://crooksandliars.com/2019/04/bill-weld-steps-primary-trump","-17.25","32.00"
"Daily Beast","https://www.thedailybeast.com/hold-cardinal-pells-second-secret-sex-abuse-trial-called-off?ref=wrap","-3.33","48.33"
"Daily Beast","https://www.thedailybeast.com/house-democrats-send-senate-bill-to-kill-trumps-emergency-declaration?ref=wrap","-16.67","39.33"
"Daily Beast","https://www.thedailybeast.com/heres-how-house-democrats-can-finally-nail-trump","-27.67","27.00"
"Daily Beast","https://www.thedailybeast.com/rep-chris-collins-campaign-did-not-receive-a-donation-from-a-human-being-this-cycle","-3.67","48.00"
"Daily Beast","https://www.thedailybeast.com/jay-inslee-calls-for-a-climate-change-only-democratic-primary-debate","-10.67","49.33"
"Daily Beast","https://www.thedailybeast.com/bernie-sanders-brings-a-gun-to-a-democratic-primary-knife-fight","-13.00","41.67"
"Daily Beast","https://www.thedailybeast.com/wait-a-secondivanka-fing-trump-says-americans-prefer-to-own-their-own-money?ref=home","-34.50","14.50"
"Daily Beast","https://www.thedailybeast.com/heres-how-michael-cohens-testimony-exposes-donald-trump?ref=wrap","-11.25","37.75"
"Daily Beast","https://www.thedailybeast.com/gawker-killing-lawyer-charles-harder-is-repping-trump-in-alva-johnsons-sexual-misconduct-lawsuit?ref=home","-17.75","39.75"
"Daily Beast","https://www.thedailybeast.com/call-it-cheollima-jayu-joseon-or-free-koreathe-group-supposed-to-have-invaded-north-koreas-madrid-embassy-is-a-wild-card","-14.75","33.50"
"Daily Beast","https://www.thedailybeast.com/another-college-cheating-scandal-how-personal-essay-editors-game-the-system-for-rich-kids?ref=home","-0.50","46.50"
"Daily Beast","https://www.thedailybeast.com/new-zealand-shooting-white-supremacists-and-jihadists-feed-off-each-other?ref=wrap","1.25","34.25"
"Daily Beast","https://www.thedailybeast.com/bernie-sanders-fox-news-town-hall-was-a-ratings-smash-as-pete-buttigieg-and-other-democrats-consider-one","-4.00","44.50"
"Daily Caller","https://dailycaller.com/2019/02/27/zeldin-omar-anti-semitism-israel/","24.67","30.00"
"Daily Caller","https://dailycaller.com/2019/03/19/womens-march-new-zealand-mosque/","28.67","20.67"
"Daily Caller","https://dailycaller.com/2019/04/16/attorney-general-bill-barr-asylum-bond/","21.33","37.33"
"Daily Caller","https://dailycaller.com/2019/02/27/cohen-allegations-trump-stone/","23.75","24.25"
"Daily Caller","https://dailycaller.com/2019/02/27/democrats-fundraise-off-cohen-hearing/","25.00","23.50"
"Daily Caller","https://dailycaller.com/2019/02/27/peace-cross-supreme-court-case/","5.75","41.00"
"Daily Caller","https://dailycaller.com/2019/02/27/democrat-senators-abortion/","25.50","22.75"
"Daily Caller","https://dailycaller.com/2019/03/19/sandy-hook-gun-maker-lawsuit/","20.25","33.25"
"Daily Caller","https://dailycaller.com/2019/03/19/guilfoyle-trump-oath/","26.25","19.25"
"Daily Caller","https://dailycaller.com/2019/03/19/new-york-school-black-students/","6.50","42.50"
